3.095556097962026243e+00,-1.113372883991486789e-01,1.944980523560946972e+00,-2.217989104970292225e+00,-2.723078584061054741e+00,-2.653119418777993843e+00,2.973111883637899133e+00,2.437236979839157325e+00,-7.244223183918490072e-01,-3.497100307298283806e+00,-2.264262721328283767e+00
-2.936710472565356778e+00,-2.017823748214383761e-01,-2.580750985815132736e+00,-2.553770006139102211e+00,3.112015896034342255e+00,2.799372399899256791e+00,-2.818413155828787708e+00,-1.983009841569153275e+00,-2.513849656250673803e+00,3.019251672238255413e+00,-2.182223235301450792e+00
-3.299464827585293580e+00,1.462876973021057514e-01,3.072864513230665340e-01,4.224368032030984210e+00,-2.384596138189844172e+00,-7.769133427907121137e-01,-1.951028019258892465e+00,-2.384178201606402148e+00,2.336972070308953153e+00,-4.702681416521533597e-01,3.301086966639116493e+00
